county,decade,elect_infrastructure,pct_elect,HDI,housing_value,area
1750,8,1,.84247172,.699,24.847855,144
1750,9,1,1,.74599999,19.740089,135.1000061035156
1750,10,1,1,.787,25.389429,134.8000030517578
1752,6,0,,,,394
1752,7,0,.76342899,.45300001,22.376427,394
1752,8,1,.91577852,.68599999,27.619823,394
1752,9,1,.99487942,.73199999,22.665249,356.2999877929688
1752,10,1,.99425793,.792,23.251448,355.2999877929688
1753,6,1,,,,300
1753,7,1,.1727093,.33900002,5.9293919,300
1753,8,1,.69609666,.653,14.081158,300
1753,9,1,.98459405,.70700002,14.040534,316.3999938964844
1753,10,1,.99297285,.755,17.993187,315.5
1754,6,1,,,,558
1754,7,1,.68359625,.48899999,24.244232,558
1754,8,1,.92280245,.70700002,30.599426,558
1754,9,1,.98842221,.74699998,21.570324,557.9000244140625
1754,10,1,.99879861,.80000001,25.54715,556.5
1755,6,1,,,,239
1755,7,1,.90449977,.54100001,27.85553,239
1755,8,1,.97815984,.73299998,34.921627,239
1755,9,1,.998707,.74799997,24.701742,244.8000030517578
1755,10,1,.99843735,.80199999,28.651949,244.1999969482422
1756,6,1,,,,314
1756,7,1,.42487562,.44800001,14.040221,370
1756,8,1,.79175258,.72100002,23.507133,370
1756,9,1,.99722767,.74400002,21.034725,343.2999877929688
1756,10,1,.99861121,.80500001,26.076788,342.3999938964844
1759,6,0,,,,554
1759,7,0,.79462928,.58499998,32.197327,554
1759,8,0,.94702375,.745,31.435402,554
1759,9,.5,.9875595,.79400003,28.042105,563.5999755859375
1759,10,.5,.99763358,.84600002,32.202412,562.0999755859375
1760,6,1,,,,676
1760,7,1,.70262992,.509,28.791542,781
1760,8,1,.92210495,.722,23.83819,781
1760,9,1,.99181247,.76800001,20.533381,757
1760,10,1,.99027133,.81800002,26.687141,755
1761,6,1,,,,802
1761,7,1,.67640394,.49200001,24.037458,802
1761,8,1,.94428414,.69599998,25.316128,802
1761,9,1,.93455452,.75600004,21.063866,784.2999877929688
1761,10,1,.99327165,.81700003,23.911018,782.2000122070313
1762,6,0,,,,619
1762,7,0,.50888997,.42899999,16.840626,619
1762,8,0,.77160817,.671,18.428951,619
1762,9,0,.96793509,.73100001,17.849264,654.4000244140625
1762,10,0,.99525201,.792,25.299959,652.7000122070313
1763,6,1,,,,243
1763,7,1,.70151919,.48000002,23.954481,243
1763,8,1,.79727894,.66899997,22.16828,243
1763,9,1,.98510444,.68099999,16.718592,250.1000061035156
1763,10,1,.98244387,.76599997,20.290857,249.3999938964844
1764,6,1,,,,353
1764,7,1,.42589578,.40400001,12.405286,358
1764,8,1,.84842885,.69599998,16.183975,358
1764,9,1,.98806226,.69499999,13.320488,320.6000061035156
1764,10,1,.98958474,.741,18.793741,319.7999877929688
1766,6,0,,,,1709
1766,7,0,.64461428,.45300001,22.325436,1709
1766,8,0,.8380146,.70600003,20.627831,1709
1766,9,.5,.97704965,.741,17.271694,1588.699951171875
1766,10,.5,.97957003,.78899997,22.517536,1584.699951171875
1767,6,0,,,,319
1767,7,1,.27657378,.377,9.7299185,319
1767,8,1,.3480663,.55500001,11.575072,319
1767,9,1,.73165464,.66799998,10.34171,309.7999877929688
1767,10,1,.94227105,.736,12.740375,309.1000061035156
1768,6,0,,,,255
1768,7,0,.61599213,.47300002,18.918806,255
1768,8,0,.89402062,.708,22.887669,255
1768,9,1,.99024862,.72599995,17.71986,265.7999877929688
1768,10,1,.99758083,.79699999,23.80146,265.1000061035156
1769,6,1,,,,418
1769,7,1,.49071926,.417,15.387805,418
1769,8,1,.86581784,.61299998,19.808704,418
1769,9,1,.97226906,.68899995,16.692928,411
1769,10,1,.99626517,.76300001,23.375937,409.8999938964844
1770,6,1,,,,742
1770,7,1,.39520311,.493,16.591837,742
1770,8,1,.75960332,.69499999,20.529959,742
1770,9,1,.91897976,.73300004,18.485336,717.9000244140625
1770,10,1,.98176163,.77700001,20.894983,716.2999877929688
1771,6,1,,,,481
1771,7,1,.71242774,.5,26.999182,481
1771,8,1,.9183445,.722,28.581268,481
1771,9,1,.98162276,.741,22.215166,472.7000122070313
1771,10,1,.99286413,.78100002,23.743332,471.5
1772,6,0,,,,759
1772,7,0,.087476097,.36699998,3.7097716,645
1772,8,1,.18061225,.486,6.566021,645
1772,9,1,.71391714,.565,6.342452,699.2999877929688
1772,10,1,.90614754,.64899999,10.087537,697.7999877929688
1773,6,0,,,,409
1773,7,1,.15648855,.389,8.9996109,409
1773,8,1,.28717738,.51899999,7.3667083,409
1773,9,1,.80651319,.61499995,8.2670984,387.1000061035156
1773,10,1,.96205252,.69400001,14.147957,386.2000122070313
1774,6,1,,,,158
1774,7,1,.60649472,.493,23.673132,158
1774,8,1,.89285713,.61399996,21.272121,158
1774,9,1,.99220628,.67300004,15.657777,172.1000061035156
1774,10,1,.99642622,.77399999,21.513432,171.6000061035156
1775,6,1,,,,274
1775,7,1,.76021588,.52999997,27.779753,274
1775,8,1,.95299143,.74199998,29.269804,274
1775,9,1,.98845553,.74399996,22.372772,314.2000122070313
1775,10,1,.99717516,.77700001,21.600449,313.3999938964844
1776,6,1,,,,346
1776,7,1,.35867447,.42500001,13.729216,374
1776,8,1,.78548175,.62700003,15.421535,374
1776,9,1,.96879983,.67000002,13.617389,359.5
1776,10,1,.98986733,.75700003,19.248682,358.5
1777,6,1,,,,225
1777,7,1,.85393906,.51300001,23.146088,225
1777,8,1,.98425198,.70900005,35.719856,225
1777,9,1,.99884087,.745,24.812361,227.5
1777,10,1,.99631464,.79100001,27.723125,226.8999938964844
1778,6,1,,,,549
1778,7,1,.31535947,.43099999,10.725136,549
1778,8,1,.78536284,.66399997,15.566261,549
1778,9,1,.98568141,.68599999,13.513489,632.5999755859375
1778,10,1,1,.73700005,19.332836,630.7000122070313
1780,6,1,,,,251
1780,7,1,.19864176,.396,10.076311,260
1780,8,1,.77605319,.63800001,13.855752,260
1780,9,1,.97135258,.727,13.109948,237.6000061035156
1780,10,1,.97585285,.78100002,18.518984,236.8999938964844
1781,6,1,,,,292
1781,7,1,.40570176,.43100002,10.638061,292
1781,8,1,.81656808,.708,17.525517,292
1781,9,1,.99152702,.71499997,11.415065,312.5
1781,10,1,1,.792,20.501915,311.7000122070313
1783,6,1,,,,322
1783,7,1,.33286715,.39000002,8.2755699,322
1783,8,1,.60082304,.60600001,14.556477,322
1783,9,1,.91566598,.70700002,15.180964,309.5
1783,10,1,.99085635,.76999998,20.190916,308.7000122070313
1784,6,0,,,,293
1784,7,0,.73212999,.50300002,23.201326,293
1784,8,1,.97905028,.75400001,29.658228,293
1784,9,1,1,.76299995,22.293283,304.6000061035156
1784,10,1,1,.81900001,27.025732,303.7000122070313
1785,6,0,,,,414
1785,7,0,.34044769,.43600002,12.761747,414
1785,8,1,.71236444,.66799998,17.429073,414
1785,9,1,.94001192,.69499999,21.864853,426.7999877929688
1785,10,1,.96823102,.74800003,26.828775,425.7999877929688
1786,6,1,,,,218
1786,7,1,.28886312,.39499998,8.933691,218
1786,8,1,.66702014,.50599998,12.121499,218
1786,9,1,.90339929,.66100001,10.23363,173.1999969482422
1786,10,1,.99054128,.73399997,18.38629,172.6999969482422
1787,6,1,,,,168
1787,7,1,.90363711,.602,35.998608,168
1787,8,1,.92583281,.71099997,38.422832,168
1787,9,1,.99734449,.74900001,22.758781,134.6000061035156
1787,10,1,.99847323,.80900002,26.483994,134.1999969482422
1788,6,1,,,,283
1788,7,1,.53383863,.40400001,15.620049,283
1788,8,1,.83477062,.69400001,20.931725,283
1788,9,1,.97787815,.68099999,16.830584,281
1788,10,1,.99240422,.77099997,22.757404,280.2999877929688
1789,6,0,,,,404
1789,7,0,.10934744,.34099999,8.4269371,404
1789,8,0,.55363983,.49199998,10.218335,404
1789,9,1,.99091107,.69999999,8.8226852,456.3999938964844
1789,10,1,.98038065,.77300006,13.432744,455.2999877929688
1790,6,1,,,,326
1790,7,1,.54374665,.51200002,22.218464,298
1790,8,1,.90104383,.74199998,25.232315,298
1790,9,1,.99103528,.73000002,21.450493,331.8999938964844
1790,10,1,.99696976,.77599996,26.048353,331
1791,6,1,,,,214
1791,7,1,.23117709,.389,8.614007,214
1791,8,1,.78103209,.65399998,14.434024,214
1791,9,1,.97774649,.71599996,12.110749,275.1000061035156
1791,10,1,.99623585,.78399998,18.455376,274.2999877929688
1792,6,1,,,,282
1792,7,1,.83906597,.59299999,32.58548,282
1792,8,1,.95293689,.72600001,34.524914,282
1792,9,1,.99539697,.755,25.590263,272.2000122070313
1792,10,1,.99805593,.81899995,39.428459,271.5
1793,6,0,,,,270
1793,7,0,.53717202,.43799999,16.910715,270
1793,8,1,.82641512,.69400001,26.316694,270
1793,9,1,.95496005,.736,19.565256,275.7000122070313
1793,10,1,.97652543,.796,22.819496,275
1795,6,1,,,,312
1795,7,1,.91676766,.47400001,25.156136,312
1795,8,1,.98628259,.71600002,33.009003,312
1795,9,1,1,.72299999,23.24457,296.5
1795,10,1,.99838448,.796,25.094458,295.7000122070313
1796,6,1,,,,92
1796,7,1,.94098085,.53200001,26.148983,92
1796,8,1,.98146069,.73400003,29.898628,92
1796,9,1,.99767441,.74699998,24.587523,97.90000152587891
1796,10,1,1,.78200001,26.145,97.69999694824219
1799,6,1,,,,269
1799,7,1,.59151787,.38,13.514748,269
1799,8,1,.93677205,.63999999,22.600277,269
1799,9,1,.98942894,.713,18.978777,257.1000061035156
1799,10,1,.99976844,.77999997,21.389259,256.5
1800,6,1,,,,172
1800,7,1,.31010452,.35800001,9.4994907,137
1800,8,1,.85391766,.57200003,14.012494,137
1800,9,1,.98615539,.66600001,9.6047058,167.3000030517578
1800,10,1,.99450201,.741,13.963506,166.8999938964844
1801,6,1,,,,182
1801,7,1,.45570698,.51599997,21.542341,169
1801,8,1,.84455717,.68199998,22.958288,169
1801,9,1,.99328101,.79000002,62.533279,181.6000061035156
1801,10,1,.99624991,.85300004,46.524185,181.1000061035156
1802,6,1,,,,756
1802,7,1,.90282393,.51700002,28.013296,756
1802,8,1,.9619658,.73500001,29.519688,756
1802,9,1,.99743253,.764,24.9475,754.7999877929688
1802,10,1,.99794912,.83200002,32.953331,752.9000244140625
1803,6,1,,,,289
1803,7,1,.84889644,.49399999,23.140995,289
1803,8,1,.95919001,.71499997,33.241196,289
1803,9,1,.99863535,.76199996,25.306049,290.3999938964844
1803,10,1,1,.80400002,27.111101,289.7000122070313
1804,6,1,,,,306
1804,7,1,.35942668,.465,15.462677,306
1804,8,1,.76258391,.66300005,17.799505,306
1804,9,1,.97862113,.71499997,14.99365,310.2000122070313
1804,10,1,.99245226,.76999998,21.501297,309.7000122070313
1805,6,1,,,,104
1805,7,1,.47679326,.433,14.340846,104
1805,8,1,.94506437,.62900001,16.770739,104
1805,9,1,.98800218,.71799999,14.146052,391.3999938964844
1805,10,1,.99532562,.76599997,21.191269,109.5
1807,6,1,,,,131
1807,7,1,.23495702,.35700002,7.6725311,131
1807,8,1,.48451328,.50099999,10.098502,131
1807,9,1,.86506855,.704,12.287178,94.19999694824219
1807,10,1,.974186,.78500003,15.559075,93.90000152587891
1808,6,1,,,,177
1808,7,1,.28877887,.347,8.4377766,177
1808,8,1,.80000001,.56599998,13.346556,177
1808,9,1,.99267739,.708,14.258991,127.9000015258789
1808,10,1,.9913367,.77399999,20.436697,127.5
1809,6,.5,,,,279
1809,7,.5,.32583654,.375,10.65891,279
1809,8,1,.59278351,.60600001,14.800637,279
1809,9,1,.90332109,.70700002,15.517726,251.1999969482422
1809,10,1,.97463143,.77600002,18.057552,250.5
1810,6,1,,,,419
1810,7,1,.92787385,.68299997,42.464558,319
1810,8,1,.95790881,.741,46.282471,319
1810,9,1,.9989866,.80599999,46.659515,407.1000061035156
1810,10,1,.99802172,.83399999,45.055248,406.2000122070313
1811,6,1,,,,1120
1811,7,1,.93859249,.64100003,38.551331,1120
1811,8,1,.98297006,.75400001,39.184864,1120
1811,9,1,.99755073,.80299997,31.957575,1143.900024414063
1811,10,1,.99876028,.84099996,33.489708,1140.900024414063
1812,6,1,,,,500
1812,7,1,.84822094,.537,31.156532,500
1812,8,1,.97625113,.72999996,30.689953,500
1812,9,1,.99872291,.77700001,26.820528,517.4000244140625
1812,10,1,.99738771,.84299999,29.86619,516
1814,6,0,,,,397
1814,7,0,.7830379,.48699999,26.35194,397
1814,8,1,.98548597,.73999995,31.056326,397
1814,9,1,.99360007,.75199997,24.777746,413.3999938964844
1814,10,1,.99534684,.80999994,29.045242,412.2999877929688
1815,6,0,,,,286
1815,7,0,.36481342,.45100001,13.516052,286
1815,8,1,.88829786,.64699996,19.32695,286
1815,9,1,.99145412,.71399999,17.877029,277.7000122070313
1815,10,1,.99581695,.75300002,20.094673,277
1816,6,1,,,,566
1816,7,1,.3251282,.39000002,10.058242,566
1816,8,1,.5023753,.59899998,14.746525,566
1816,9,1,.71764952,.64300001,13.689094,572.0999755859375
1816,10,1,.87207294,.727,17.447855,570.7000122070313
1817,6,1,,,,407
1817,7,1,.9011007,.50200003,29.831888,407
1817,8,1,.97709554,.73799998,31.470833,407
1817,9,1,1,.76099998,25.777164,420.1000061035156
1817,10,1,.99478197,.815,29.398796,419
1818,6,0,,,,1118
1818,7,.25,.80332756,.616,33.682266,1118
1818,8,1,.95265305,.75099999,42.778187,1118
1818,9,1,.99467599,.80500001,31.739975,1102.199951171875
1818,10,1,.99727833,.84900004,32.566769,1099.599975585938
1819,6,1,,,,701
1819,7,1,.24387041,.38800001,11.247675,701
1819,8,1,.53645319,.59299999,16.142971,701
1819,9,1,.77080315,.68900001,12.205022,618.5999755859375
1819,10,1,.93998611,.75400001,17.461365,617.0999755859375
1820,6,1,,,,1081
1820,7,1,.35592011,.40600002,12.798168,1081
1820,8,1,.69257021,.62,16.683285,1081
1820,9,1,.89543915,.69100004,13.309468,932.0999755859375
1820,10,1,.99498838,.76899999,18.633678,930
1821,6,1,,,,587
1821,7,1,.68408549,.51999998,24.132336,587
1821,8,1,.93446755,.71699995,30.301979,587
1821,9,1,.98971337,.74400002,22.162342,619.7000122070313
1821,10,1,.99865854,.78499997,26.59185,618.2000122070313
1822,6,1,,,,808
1822,7,1,.17546755,.373,7.9349608,783
1822,8,1,.32190943,.588,10.672226,783
1822,9,1,.81570619,.69600004,10.528411,778.0999755859375
1822,10,1,.96609044,.75600004,16.657978,776.2000122070313
1823,6,0,,,,520
1823,7,0,.56672227,.55900002,29.539209,520
1823,8,0,.90633607,.70700002,30.130487,520
1823,9,.5,.97232801,.73299998,21.231674,401.8999938964844
1823,10,.5,.98318219,.79799998,23.063639,401
1824,6,1,,,,219
1824,7,1,.74490738,.44300002,20.17914,219
1824,8,1,.96595567,.69699997,24.725178,219
1824,9,1,.99425507,.70999998,19.044756,252.8000030517578
1824,10,1,.99601263,.778,21.925774,252.1999969482422
1825,6,1,,,,634
1825,7,1,.88028729,.51700002,27.190575,634
1825,8,1,.96466136,.73299998,30.097744,634
1825,9,1,.99184072,.76400006,24.413507,619.5999755859375
1825,10,1,.99826014,.801,28.468746,617.9000244140625
1826,6,1,,,,345
1826,7,1,.18146718,.396,9.0013084,345
1826,8,1,.37693632,.574,12.295204,345
1826,9,1,.79844403,.68099999,12.585956,355.2999877929688
1826,10,1,.97105742,.75599998,18.130512,354.3999938964844
1827,6,1,,,,279
1827,7,1,.62209946,.428,15.745191,279
1827,8,1,.90300679,.69999999,24.851154,279
1827,9,1,.98650861,.69099998,21.149891,283.6000061035156
1827,10,1,.99086583,.74200004,22.54561,282.7999877929688
1829,6,1,,,,186
1829,7,1,.76766664,.52399999,25.863436,186
1829,8,1,.95101845,.713,32.457874,186
1829,9,1,1,.75400001,23.690695,203.5
1829,10,1,.99857473,.81700003,30.63138,203
1830,6,0,,,,398
1830,7,0,.8965348,.509,30.194603,418
1830,8,1,.97981793,.73300004,37.227711,418
1830,9,1,.9957484,.77600002,28.497927,403.8999938964844
1830,10,1,.99825609,.83299994,30.131905,402.7999877929688
1831,6,1,,,,1040
1831,7,1,.18243243,.40600002,9.4536095,1040
1831,8,1,.57166457,.56900001,11.64212,1040
1831,9,1,.84849954,.70300001,11.626733,1054.400024414063
1831,10,1,.91899461,.73099995,12.823688,1052
1832,6,1,,,,141
1832,7,1,.54793453,.42299998,15.604307,141
1832,8,1,.89546829,.70100003,25.403326,141
1832,9,1,.98469698,.72500002,20.539928,140.8000030517578
1832,10,1,.99214453,.75,21.771935,140.3999938964844
1833,6,1,,,,427
1833,7,1,.2303969,.34,9.8269653,427
1833,8,1,.49763593,.65099996,12.946225,427
1833,9,1,.79858857,.63099998,11.77467,415.7000122070313
1833,10,1,.97039503,.72100002,17.879509,414.7000122070313
1834,6,1,,,,528
1834,7,1,.12588766,.31299999,6.8181767,526
1834,8,1,.75342464,.61699998,14.75577,526
1834,9,1,.98822963,.72399998,13.994518,592.2999877929688
1834,10,1,1,.77899998,21.842091,590.7000122070313
1835,6,1,,,,167
1835,7,1,.71412522,.54100001,22.257908,184
1835,8,1,.93226838,.70200002,28.794657,184
1835,9,1,.99141449,.73400003,29.178675,195
1835,10,1,.998142,.77499998,30.518332,194.6000061035156
1836,6,1,,,,443
1836,7,1,.52397031,.484,16.811911,443
1836,8,1,.88770622,.72399998,23.144093,443
1836,9,1,.96552688,.70599997,18.828989,367.3999938964844
1836,10,1,.99294972,.76000005,21.732653,366.5
1838,6,.5,,,,602
1838,7,.5,.14401294,.36399999,7.1854005,602
1838,8,.5,.77139759,.67500001,12.919427,602
1838,9,1,.94610661,.67400002,12.794342,609.7999877929688
1838,10,1,.99464172,.76800001,19.29719,608.2999877929688
1839,6,1,,,,157
1839,7,1,.25884733,.39500001,10.350742,157
1839,8,1,.53733903,.56999999,15.969938,157
1839,9,1,.95565689,.70299995,16.656788,146.1000061035156
1839,10,1,.98359251,.76800001,22.310753,145.8000030517578
1840,6,1,,,,108
1840,7,1,.34440559,.44899997,12.61943,108
1840,8,1,.86750001,.727,24.151148,108
1840,9,1,.99461818,.704,20.66947,107.1999969482422
1840,10,1,.99681163,.75100005,22.907663,106.9000015258789
1842,6,1,,,,587
1842,7,1,.75124377,.51899999,28.100538,587
1842,8,1,.97131026,.713,32.246731,587
1842,9,1,.9958601,.73400003,22.216307,563
1842,10,1,1,.792,26.162045,561.5
1843,6,1,,,,799
1843,7,1,.41809168,.47999999,17.039738,799
1843,8,1,.82636249,.71000004,21.337448,799
1843,9,1,.9828738,.73500001,18.372179,747.2999877929688
1843,10,1,.99744964,.792,22.596231,745.2000122070313
1844,6,1,,,,812
1844,7,1,.13704686,.377,9.6116753,812
1844,8,1,.56888473,.61899996,11.42931,812
1844,9,1,.83973837,.67400002,12.653622,757
1844,10,1,.93531895,.73800004,16.277945,755.2999877929688
1845,6,1,,,,229
1845,7,1,.87275881,.41100001,18.820803,229
1845,8,1,.96383184,.69199997,23.393127,229
1845,9,1,.99468827,.72500002,17.837875,221.1999969482422
1845,10,1,.99452686,.79200006,24.645182,220.6000061035156
1846,6,0,,,,136
1846,7,0,.26996806,.359,8.3841391,136
1846,8,0,.75945538,.63200003,14.883152,136
1846,9,1,.96183378,.68700004,14.153842,197.6999969482422
1846,10,1,.99627095,.76299995,19.846106,197.1999969482422
1847,6,1,,,,655
1847,7,1,.80110264,.59100002,31.940908,655
1847,8,1,.94771028,.74599999,37.103687,655
1847,9,1,.99371022,.79700005,27.928217,627.4000244140625
1847,10,1,.9954688,.83700001,31.88036,625.9000244140625
1848,6,1,,,,223
1848,7,1,.66575843,.491,19.514002,223
1848,8,1,.91517127,.708,27.375961,223
1848,9,1,1,.71400005,19.969263,220.5
1848,10,1,1,.773,23.13394,219.8999938964844
1849,6,1,,,,201
1849,7,1,.3388823,.34,8.6892519,201
1849,8,1,.5937922,.5,11.022671,201
1849,9,1,.92865628,.64399999,11.057818,197.6000061035156
1849,10,1,1,.74900001,19.309622,197.1999969482422
1850,6,1,,,,309
1850,7,1,.67077178,.51700002,28.489826,309
1850,8,1,.91072619,.73100001,28.898714,309
1850,9,1,1,.75599998,22.695282,312
1850,10,1,.99680811,.81,25.126949,311.2000122070313
1852,6,1,,,,256
1852,7,1,.59197205,.484,17.571592,256
1852,8,1,.89663184,.704,22.905724,256
1852,9,1,.99189425,.722,18.920893,245.3000030517578
1852,10,1,.99742782,.792,25.263363,244.6999969482422
1853,6,.5,,,,748
1853,7,1,.34009466,.44499999,15.218684,748
1853,8,1,.8118726,.71699995,23.644846,748
1853,9,1,.96569216,.75200003,18.97076,713
1853,10,1,.97829252,.79500002,20.105518,711.2999877929688
1854,6,1,,,,271
1854,7,1,.23122066,.405,9.5708427,296
1854,8,1,.46488294,.63800001,12.281871,296
1854,9,1,.8950249,.70599997,12.025272,284
1854,10,1,.98793638,.764,18.045355,283.2999877929688
1855,6,1,,,,213
1855,7,1,.58226949,.472,22.212322,213
1855,8,1,.91143495,.67200005,22.191679,213
1855,9,1,1,.70300001,21.376186,252.8999938964844
1855,10,1,.99668139,.75,22.864738,252.1999969482422
1856,6,1,,,,159
1856,7,1,.27272728,.396,9.0356989,159
1856,8,1,.8291139,.579,15.624599,159
1856,9,1,1,.66800004,11.884801,148
1856,10,1,1,.73900002,21.292271,147.6000061035156
1857,6,1,,,,297
1857,7,1,.46074584,.46499997,19.874809,297
1857,8,1,.7570942,.66799998,21.689487,297
1857,9,1,.98072433,.74599999,19.14241,325.7000122070313
1857,10,1,.99126589,.79500002,24.250429,324.7999877929688
1858,6,1,,,,176
1858,7,1,.39075249,.419,13.100636,133
1858,8,1,.81613976,.69200003,21.959963,133
1858,9,1,.98399442,.72099996,17.982119,149.6000061035156
1858,10,1,.99552846,.78499997,24.271095,149.1999969482422
1859,6,1,,,,144
1859,7,1,.93730813,.602,30.147955,144
1859,8,1,.98701417,.75300002,36.430569,144
1859,9,1,.99727768,.77999997,28.701014,148.8999938964844
1859,10,1,.99873251,.84200001,49.518024,148.5
1860,6,1,,,,755
1860,7,1,.53260458,.45400003,16.882162,755
1860,8,1,.89265537,.70000005,21.773594,755
1860,9,1,.99636644,.74000001,17.644251,861
1860,10,1,.99597204,.80699998,23.502968,858.7000122070313
1861,6,1,,,,249
1861,7,1,.78346026,.50999999,29.190489,249
1861,8,1,.96506196,.70099998,28.856449,249
1861,9,1,.99777526,.74700004,23.407137,267.2000122070313
1861,10,1,.99900424,.80199999,25.821375,266.5
1862,6,1,,,,261
1862,7,1,.59928286,.42399999,19.045073,261
1862,8,1,.92068684,.70100003,22.563557,261
1862,9,1,.99043745,.70499998,17.581905,248.5
1862,10,1,.99847293,.75799996,24.055939,247.8000030517578
1863,6,1,,,,195
1863,7,1,.66264397,.48099998,21.936043,195
1863,8,1,.95843136,.74599999,30.901382,195
1863,9,1,.99590147,.75099999,23.940962,219.6999969482422
1863,10,1,.99723572,.79799998,26.541286,219
1865,6,1,,,,847
1865,7,1,.42086753,.42500001,13.985296,847
1865,8,1,.65411299,.70099998,16.301466,847
1865,9,1,.92620414,.73299998,16.765905,811.9000244140625
1865,10,1,.96477717,.79374778,21.585323,809.9000244140625
1866,6,1,,,,1207
1866,7,1,.59596241,.49700001,21.577436,1207
1866,8,1,.89492053,.708,25.750891,1207
1866,9,1,.96052158,.72400004,22.069359,1227.400024414063
1866,10,1,.99502176,.78537691,25.263187,1224.199951171875
1867,6,1,,,,535
1867,7,1,.26777777,.44321176,10.239069,466
1867,8,1,.74895203,.67988235,19.30014,466
1867,9,1,.97080457,.70160258,14.553704,472.3999938964844
1867,10,1,.99787307,.76619536,19.312784,471
1868,6,1,,,,1187
1868,7,1,.52993983,.49589309,22.194838,1282
1868,8,1,.9264214,.7044059,25.985575,1282
1868,9,1,.98875314,.74377459,20.426577,1228.699951171875
1868,10,1,.99336827,.79580086,23.719715,1225.400024414063
1869,6,.83333331,,,,1109
1869,7,.83333331,.31437328,.435,13.372694,1109
1869,8,1,.58206969,.65899998,16.609802,1109
1869,9,1,.92166406,.70100003,15.583257,1215.599975585938
1869,10,1,.99219567,.75774878,19.079191,1212.800048828125
1870,6,.33333334,,,,1621
1870,7,.33333334,.19577685,.398,9.287878,1621
1870,8,.83333331,.46964741,.56999999,12.177031,1621
1870,9,.83333331,.68667024,.66399997,10.753925,1562
1870,10,.83333331,.88174564,.70032948,14.196309,1558.599975585938
1871,6,1,,,,3634
1871,7,1,.6445657,.5214389,28.294909,3528
1871,8,1,.9160471,.7154035,32.333473,3528
1871,9,1,.99281561,.77765507,28.075165,3424.199951171875
1871,10,1,.99677444,.83516842,29.300541,3414.89990234375
1872,6,1,,,,898
1872,7,1,.50614297,.44227865,15.558589,898
1872,8,1,.82791513,.69560134,20.042519,898
1872,9,1,.98827642,.73198968,18.069277,847.5
1872,10,1,.98844773,.78280383,22.563494,845.4000244140625
1873,6,1,,,,1687
1873,7,1,.90057266,.6159693,38.81398,1674
1873,8,1,.98473537,.75127095,38.981571,1674
1873,9,1,.99498963,.78534752,29.896357,1606.800048828125
1873,10,1,.99746674,.82208437,31.282146,1602.599975585938
1874,6,1,,,,222
1874,7,1,.54074073,.46430737,17.725948,222
1874,8,1,.89760149,.69461077,23.748766,222
1874,9,1,.99222833,.73110312,22.526001,216
1874,10,1,.98968202,.76687938,24.036247,215.3000030517578
1875,6,1,,,,687
1875,7,1,.7902025,.54000002,31.84425,780
1875,8,1,.90654087,.72299999,27.23642,780
1875,9,1,.98849899,.77399999,24.365677,767.0999755859375
1875,10,1,.99762958,.82308,28.582478,765.2000122070313
1876,6,1,,,,2030
1876,7,1,.68590039,.47667044,24.778816,1900
1876,8,1,.87348646,.69944024,27.068033,1900
1876,9,1,.98280567,.74664295,22.75098,2011.400024414063
1876,10,1,.99379981,.79483181,25.784361,2006.5
1877,6,1,,,,766
1877,7,1,.31009409,.40900001,13.625614,766
1877,8,1,.59234828,.61199999,18.58934,766
1877,9,1,.86181861,.676,13.60813,773.9000244140625
1877,10,1,.9431476,.74908298,19.767101,772
1878,6,1,,,,736
1878,7,1,.6724003,.43700001,15.938036,736
1878,8,1,.8935501,.67700005,24.027006,736
1878,9,1,.98353803,.69199997,18.29327,756.2999877929688
1878,10,1,.9949739,.755,20.362642,754.4000244140625
1879,6,.80000001,,,,1062
1879,7,1,.70186806,.47251135,24.846619,1071
1879,8,1,.87399685,.68106502,28.335335,1071
1879,9,1,.97613984,.75435352,23.499619,1097.5
1879,10,1,.99569768,.81096703,26.258636,1094.800048828125
1880,6,1,,,,280
1880,7,1,.50906342,.44299999,15.558591,280
1880,8,1,.8830536,.67299998,21.956034,280
1880,9,1,.99639928,.74199998,22.342255,261.5
1880,10,1,.99796224,.77117199,21.517694,260.5
1881,6,1,,,,796
1881,7,1,.62706387,.49000001,22.471333,796
1881,8,1,.8957476,.73999995,24.489124,796
1881,9,1,.98856395,.72499996,19.834726,810.7000122070313
1881,10,1,.99534291,.78387517,26.037031,808.5
1882,6,1,,,,926
1882,7,1,.91383147,.71276194,49.412884,926
1882,8,1,.9608283,.74963659,45.6824,926
1882,9,1,.99420363,.81012833,38.046551,937.2999877929688
1882,10,1,.99806619,.85174859,50.205917,935
1883,6,.91666669,,,,3287
1883,7,.91666669,.30620307,.41035557,13.564466,3287
1883,8,1,.65851098,.59369951,17.200212,3287
1883,9,1,.88057756,.70206553,14.377781,3407.39990234375
1883,10,1,.96184927,.76840985,19.13678,3411.60009765625
1884,6,1,,,,1925
1884,7,1,.28026295,.41,9.1623993,1925
1884,8,1,.62235963,.59999996,17.023561,1925
1884,9,1,.91504163,.66300005,13.995677,1977.5
1884,10,1,.97230691,.71449804,16.528135,1973
1885,6,1,,,,579
1885,7,1,.75777233,.51605254,27.796202,438
1885,8,1,.95211077,.71931899,32.863739,438
1885,9,1,.98910058,.76312041,25.924805,457.5
1885,10,1,.99798268,.7993058,27.409756,456.3999938964844
1886,6,1,,,,725
