consumption,savings,income
28873.54,0.0,28873.54
2468.52,0.0,2468.52
45655.71,0.0,45655.71
37290.89,17704.91,54995.8
16627.57,0.0,16627.57
12240.99,5869.56,18110.55
46903.94,0.0,46903.94
3732.96,0.0,3732.96
60011.59,0.0,60011.59
28026.2,6983.6,35009.8
27376.21,0.0,27376.21
22019.9,0.0,22019.9
38610.09,0.0,38610.09
69217.9,11739.13,80957.03
25757.72,0.0,25757.72
27114.55,0.0,27114.55
34099.14,0.0,34099.14
25636.83,0.0,25636.83
38680.9,0.0,38680.9
40721.87,0.0,40721.87
31180.33,0.0,31180.33
8537.21,0.0,8537.21
25456.27,35409.83,60866.100000000006
32038.97,0.0,32038.97
24456.35,0.0,24456.35
29536.28,0.0,29536.28
28564.91,3521.73,32086.64
59378.55,0.0,59378.55
14150.4,1760.86,15911.26
27319.41,0.0,27319.41
34223.27,0.0,34223.27
31302.94,586.95,31889.89
28117.04,0.0,28117.04
42671.8,8852.45,51524.25
12041.94,0.0,12041.94
21155.96,0.0,21155.96
42213.69,0.0,42213.69
40059.16,0.0,40059.16
14533.25,0.0,14533.25
13681.82,0.0,13681.82
20742.47,6847.82,27590.29
38171.31,0.0,38171.31
46833.31,27342.39,74175.7
56180.93,0.0,56180.93
12866.15,0.0,12866.15
23878.81,8804.34,32683.15
42882.88,4646.73,47529.61
55105.12,293.47,55398.590000000004
17655.47,0.0,17655.47
14976.07,929.34,15905.41
96055.99,0.0,96055.99
38188.3,0.0,38188.3
22451.66,0.0,22451.66
44425.85,9994.47,54420.32
25762.48,0.0,25762.48
27079.69,0.0,27079.69
40118.01,0.0,40118.01
40147.52,0.0,40147.52
35448.14,0.0,35448.14
28786.93,0.0,28786.93
4904.71,0.0,4904.71
17229.24,0.0,17229.24
20348.4,8701.65,29050.050000000003
39984.89,0.0,39984.89
14121.59,688.52,14810.11
13485.75,17608.69,31094.44
37927.72,1222.82,39150.54
46144.54,5869.56,52014.1
29756.65,5869.56,35626.21
52736.41,0.0,52736.41
33511.73,0.0,33511.73
20880.93,0.0,20880.93
14397.13,0.0,14397.13
21978.78,0.0,21978.78
35237.36,0.0,35237.36
30524.95,14673.91,45198.86
22858.43,0.0,22858.43
74533.16,0.0,74533.16
9791.43,0.0,9791.43
40594.66,248.61,40843.270000000004
12228.18,0.0,12228.18
35128.62,0.0,35128.62
24841.51,0.0,24841.51
13253.19,0.0,13253.19
3944.96,5869.56,9814.52
37781.43,0.0,37781.43
55354.66,0.0,55354.66
31641.44,3179.34,34820.78
31512.87,0.0,31512.87
30262.26,0.0,30262.26
8548.57,0.0,8548.57
9278.37,0.0,9278.37
12202.45,0.0,12202.45
17958.13,0.0,17958.13
50549.49,0.0,50549.49
10516.01,0.0,10516.01
15980.54,0.0,15980.54
22104.45,0.0,22104.45
35799.89,1475.4,37275.29
17962.97,2213.11,20176.08
16778.04,0.0,16778.04
17568.25,0.0,17568.25
21363.13,0.0,21363.13
26221.87,0.0,26221.87
57880.95,3766.3,61647.25
35629.16,880.43,36509.590000000004
25710.68,0.0,25710.68
49575.77,586.95,50162.719999999994
17358.93,831.52,18190.45
18899.8,0.0,18899.8
79871.27,0.0,79871.27
14088.51,978.26,15066.77
21657.14,0.0,21657.14
32375.51,0.0,32375.51
17256.3,0.0,17256.3
29685.35,2386.74,32072.089999999997
15726.91,0.0,15726.91
14243.41,0.0,14243.41
30855.57,0.0,30855.57
32454.79,4304.34,36759.130000000005
36255.24,0.0,36255.24
15695.79,0.0,15695.79
26329.62,0.0,26329.62
11251.26,0.0,11251.26
17179.5,0.0,17179.5
24992.58,4918.03,29910.61
30985.21,0.0,30985.21
15977.51,0.0,15977.51
28080.75,0.0,28080.75
18208.82,0.0,18208.82
42903.34,0.0,42903.34
24643.74,0.0,24643.74
8561.02,0.0,8561.02
8425.12,0.0,8425.12
59504.48,0.0,59504.48
11667.39,0.0,11667.39
24931.53,0.0,24931.53
18473.4,0.0,18473.4
26751.87,10573.77,37325.64
22624.74,2950.81,25575.550000000003
15543.64,0.0,15543.64
14591.5,0.0,14591.5
72358.15,3590.16,75948.31
28008.1,983.6,28991.699999999997
25785.97,0.0,25785.97
31054.07,0.0,31054.07
39456.32,0.0,39456.32
2703.46,0.0,2703.46
8407.21,0.0,8407.21
29865.04,0.0,29865.04
51440.16,0.0,51440.16
14230.8,0.0,14230.8
31795.17,0.0,31795.17
20864.85,0.0,20864.85
23294.02,0.0,23294.02
31466.1,0.0,31466.1
44766.48,978.26,45744.740000000005
33775.38,0.0,33775.38
6578.6,0.0,6578.6
11122.27,0.0,11122.27
39640.37,0.0,39640.37
28034.03,0.0,28034.03
25315.83,0.0,25315.83
42872.25,3540.98,46413.23
3957.7,0.0,3957.7
6591.03,0.0,6591.03
65611.22,0.0,65611.22
72208.31,0.0,72208.31
34028.45,5771.73,39800.17999999999
50405.32,0.0,50405.32
20531.58,0.0,20531.58
8573.54,5901.63,14475.170000000002
19712.68,0.0,19712.68
21903.67,0.0,21903.67
29819.03,0.0,29819.03
29542.84,2459.01,32001.85
20869.86,2445.65,23315.510000000002
12649.29,0.0,12649.29
14729.18,1124.99,15854.17
57630.67,0.0,57630.67
28342.26,0.0,28342.26
22273.32,8852.45,31125.77
43979.83,0.0,43979.83
8858.68,0.0,8858.68
30895.47,0.0,30895.47
31306.29,0.0,31306.29
40994.62,0.0,40994.62
13253.83,0.0,13253.83
39299.92,2934.78,42234.7
15627.13,0.0,15627.13
36588.28,0.0,36588.28
8580.63,0.0,8580.63
37699.16,0.0,37699.16
42841.91,0.0,42841.91
27680.78,0.0,27680.78
20383.64,0.0,20383.64
44775.6,0.0,44775.6
33289.18,0.0,33289.18
7894.92,0.0,7894.92
42350.31,11803.27,54153.58
3523.62,0.0,3523.62
34452.16,1711.95,36164.11
21516.47,0.0,21516.47
8954.01,0.0,8954.01
29817.12,0.0,29817.12
33078.71,0.0,33078.71
40625.52,0.0,40625.52
37328.6,2065.57,39394.17
37374.99,0.0,37374.99
26478.7,0.0,26478.7
39840.07,5869.56,45709.63
41795.12,1173.91,42969.030000000006
19239.49,132.78,19372.27
38950.08,1278.68,40228.76
34986.47,0.0,34986.47
9930.79,0.0,9930.79
20067.16,0.0,20067.16
17384.43,0.0,17384.43
11798.89,13695.65,25494.54
15641.77,0.0,15641.77
16136.48,0.0,16136.48
47464.54,9782.6,57247.14
31694.12,0.0,31694.12
9400.3,0.0,9400.3
5945.92,0.0,5945.92
26081.94,0.0,26081.94
17816.87,0.0,17816.87
41388.25,2367.39,43755.64
40711.0,0.0,40711.0
34542.83,0.0,34542.83
14114.16,13206.52,27320.68
27499.33,4402.17,31901.5
15747.91,0.0,15747.91
15013.55,7032.78,22046.329999999998
31062.34,0.0,31062.34
16199.78,0.0,16199.78
18039.43,0.0,18039.43
43350.96,0.0,43350.96
40561.2,0.0,40561.2
25620.75,391.3,26012.05
57141.48,0.0,57141.48
38012.83,0.0,38012.83
45919.59,0.0,45919.59
29805.51,0.0,29805.51
23757.42,0.0,23757.42
51906.73,0.0,51906.73
49252.39,4891.3,54143.69
16130.68,0.0,16130.68
784.25,0.0,784.25
34710.1,0.0,34710.1
58166.77,0.0,58166.77
34662.27,0.0,34662.27
49026.69,0.0,49026.69
34424.4,0.0,34424.4
19156.31,0.0,19156.31
27146.52,0.0,27146.52
33050.52,0.0,33050.52
30188.96,0.0,30188.96
8735.11,0.0,8735.11
35237.16,0.0,35237.16
50292.52,0.0,50292.52
71010.23,0.0,71010.23
27250.24,0.0,27250.24
12522.2,0.0,12522.2
41962.3,2445.65,44407.950000000004
36817.77,0.0,36817.77
25911.77,0.0,25911.77
16272.18,0.0,16272.18
23133.95,0.0,23133.95
22136.74,0.0,22136.74
36415.51,0.0,36415.51
20241.01,0.0,20241.01
13269.51,2347.82,15617.33
21936.2,0.0,21936.2
15655.36,0.0,15655.36
26940.55,3081.52,30022.07
9570.95,0.0,9570.95
32524.57,0.0,32524.57
23912.95,0.0,23912.95
5480.37,0.0,5480.37
19236.21,9836.06,29072.269999999997
20368.46,0.0,20368.46
17918.77,0.0,17918.77
3424.47,0.0,3424.47
55929.79,0.0,55929.79
24773.21,0.0,24773.21
17143.81,0.0,17143.81
13345.96,885.24,14231.199999999999
19265.79,5869.56,25135.350000000002
9286.16,0.0,9286.16
16859.28,0.0,16859.28
33386.62,4402.17,37788.79
56671.3,2690.21,59361.51
24775.75,0.0,24775.75
15304.0,0.0,15304.0
22547.86,0.0,22547.86
6707.76,1271.73,7979.49
23623.38,0.0,23623.38
37232.35,0.0,37232.35
24071.02,0.0,24071.02
18943.98,0.0,18943.98
29781.44,0.0,29781.44
10458.72,6147.54,16606.26
15998.49,0.0,15998.49
29896.27,0.0,29896.27
8803.0,0.0,8803.0
42306.44,4891.3,47197.740000000005
31902.58,4721.31,36623.89
7270.68,1271.73,8542.41
35424.26,0.0,35424.26
6306.23,0.0,6306.23
1249.61,0.0,1249.61
23975.06,0.0,23975.06
18999.04,0.0,18999.04
24023.17,0.0,24023.17
15695.24,0.0,15695.24
7676.27,0.0,7676.27
14975.53,0.0,14975.53
66221.26,27540.98,93762.23999999999
8625.42,14754.09,23379.510000000002
31022.04,0.0,31022.04
45226.97,1243.09,46470.06
35955.77,0.0,35955.77
23169.95,0.0,23169.95
27403.67,0.0,27403.67
81524.34,0.0,81524.34
19334.51,0.0,19334.51
4750.63,0.0,4750.63
39747.51,0.0,39747.51
47459.14,0.0,47459.14
4772.92,2788.04,7560.96
58580.17,0.0,58580.17
16081.41,0.0,16081.41
34446.02,0.0,34446.02
57189.7,0.0,57189.7
22509.0,0.0,22509.0
8602.79,0.0,8602.79
40446.64,0.0,40446.64
24576.12,0.0,24576.12
34211.51,9293.47,43504.98
16561.41,0.0,16561.41
56345.19,11739.13,68084.32
26266.5,7826.08,34092.58
11917.54,0.0,11917.54
35828.08,12619.56,48447.64
8962.46,0.0,8962.46
21743.43,3442.62,25186.05
50619.02,0.0,50619.02
1516.29,0.0,1516.29
55813.39,0.0,55813.39
37733.56,0.0,37733.56
60635.17,0.0,60635.17
27896.36,12295.08,40191.44
16231.11,0.0,16231.11
19751.78,0.0,19751.78
21981.8,9538.04,31519.84
51032.52,0.0,51032.52
22234.85,0.0,22234.85
30406.0,0.0,30406.0
28816.25,0.0,28816.25
14031.32,0.0,14031.32
14151.44,0.0,14151.44
39243.3,293.47,39536.770000000004
20216.79,0.0,20216.79
17159.47,0.0,17159.47
28859.4,0.0,28859.4
19529.94,0.0,19529.94
10840.85,1271.73,12112.58
5574.41,0.0,5574.41
19920.73,0.0,19920.73
18146.02,0.0,18146.02
87743.22,1271.73,89014.95
17039.49,0.0,17039.49
26376.53,0.0,26376.53
20547.58,0.0,20547.58
13248.42,0.0,13248.42
48968.44,3540.98,52509.420000000006
12546.29,0.0,12546.29
21641.69,0.0,21641.69
30219.21,8360.65,38579.86
57057.88,6163.04,63220.92
4545.22,0.0,4545.22
19238.56,12228.26,31466.82
4818.05,4077.34,8895.39
23057.51,0.0,23057.51
43696.12,21766.3,65462.42
19152.76,0.0,19152.76
9056.46,12786.88,21843.339999999997
36034.85,24456.52,60491.369999999995
30961.32,0.0,30961.32
20555.01,2950.81,23505.82
40167.59,5624.99,45792.579999999994
11309.67,0.0,11309.67
7483.89,0.0,7483.89
20675.35,0.0,20675.35
15122.3,0.0,15122.3
4622.66,3154.89,7777.549999999999
9161.56,0.0,9161.56
31366.67,0.0,31366.67
84886.57,14429.34,99315.91
6230.55,0.0,6230.55
22053.35,0.0,22053.35
34963.87,0.0,34963.87
44070.76,0.0,44070.76
16832.07,0.0,16832.07
57622.4,0.0,57622.4
31818.79,0.0,31818.79
32223.98,0.0,32223.98
7127.62,1467.39,8595.01
28559.58,0.0,28559.58
23987.0,0.0,23987.0
38119.97,9293.47,47413.44
43277.43,34483.69,77761.12
55152.22,4672.13,59824.35
11110.77,0.0,11110.77
51181.87,2459.01,53640.880000000005
38707.28,885.24,39592.52
36585.68,0.0,36585.68
21035.49,1956.52,22992.010000000002
28857.95,0.0,28857.95
70344.94,0.0,70344.94
23197.12,0.0,23197.12
40623.63,0.0,40623.63
15656.51,1426.22,17082.73
35006.09,0.0,35006.09
11314.04,0.0,11314.04
4406.95,0.0,4406.95
25182.42,1100.54,26282.96
29083.79,0.0,29083.79
44485.16,0.0,44485.16
51411.94,7131.14,58543.08
48301.97,1093.92,49395.89
32406.39,0.0,32406.39
38595.98,0.0,38595.98
17378.12,0.0,17378.12
25579.68,18097.82,43677.5
18033.57,0.0,18033.57
40222.18,0.0,40222.18
93383.83,0.0,93383.83
25259.99,1760.86,27020.850000000002
8911.92,0.0,8911.92
22668.03,196.72,22864.75
10423.95,7336.95,17760.9
38210.11,0.0,38210.11
3143.14,1723.77,4866.91
25505.48,0.0,25505.48
36150.74,0.0,36150.74
56909.72,0.0,56909.72
21285.92,885.24,22171.16
23914.99,0.0,23914.99
55636.73,0.0,55636.73
28681.08,0.0,28681.08
20027.02,0.0,20027.02
10591.86,0.0,10591.86
41888.45,0.0,41888.45
17553.07,0.0,17553.07
16120.55,0.0,16120.55
46274.71,0.0,46274.71
45683.18,0.0,45683.18
16848.1,20054.34,36902.44
34881.67,0.0,34881.67
17564.15,1711.95,19276.100000000002
47395.44,5380.43,52775.87
20364.17,0.0,20364.17
21813.56,14673.91,36487.47
60444.06,5273.31,65717.37
34193.09,8852.45,43045.53999999999
22870.09,0.0,22870.09
42578.75,733.69,43312.44
25023.18,8217.39,33240.57
35923.08,17608.69,53531.770000000004
12891.53,0.0,12891.53
14519.78,0.0,14519.78
11789.91,0.0,11789.91
41230.2,0.0,41230.2
17256.65,16229.5,33486.15
21239.04,0.0,21239.04
38437.58,0.0,38437.58
22750.41,0.0,22750.41
34709.55,0.0,34709.55
8006.3,0.0,8006.3
27417.99,0.0,27417.99
6736.56,0.0,6736.56
12626.54,0.0,12626.54
32384.86,0.0,32384.86
65751.2,12717.39,78468.59
16453.36,11739.13,28192.489999999998
18341.31,0.0,18341.31
26919.37,0.0,26919.37
5064.94,8339.67,13404.61
15877.29,0.0,15877.29
21436.01,5380.43,26816.44
21892.51,0.0,21892.51
64147.4,0.0,64147.4
20728.1,0.0,20728.1
61825.03,10819.67,72644.7
20407.03,0.0,20407.03
28548.53,0.0,28548.53
35376.25,3179.34,38555.59
52615.12,4891.3,57506.420000000006
22882.52,0.0,22882.52
18165.13,0.0,18165.13
19261.99,0.0,19261.99
28399.4,3232.04,31631.440000000002
11477.42,0.0,11477.42
22156.17,0.0,22156.17
39113.35,0.0,39113.35
16130.62,0.0,16130.62
44606.62,2950.81,47557.43
19266.01,0.0,19266.01
47804.08,0.0,47804.08
48721.08,0.0,48721.08
35097.13,0.0,35097.13
32001.74,1956.52,33958.26
21407.21,0.0,21407.21
47015.43,6215.46,53230.89
72278.68,0.0,72278.68
20572.02,14673.91,35245.93
37067.02,0.0,37067.02
30001.98,0.0,30001.98
18662.41,0.0,18662.41
21023.28,0.0,21023.28
15785.0,0.0,15785.0
30431.41,0.0,30431.41
30020.74,3688.52,33709.26
36485.72,0.0,36485.72
60867.48,2486.18,63353.66
50723.17,0.0,50723.17
15178.56,0.0,15178.56
25704.04,0.0,25704.04
27540.21,0.0,27540.21
22387.34,0.0,22387.34
18799.19,0.0,18799.19
41048.58,0.0,41048.58
27473.46,0.0,27473.46
29332.14,0.0,29332.14
16435.89,0.0,16435.89
12781.4,0.0,12781.4
24736.89,0.0,24736.89
26804.42,0.0,26804.42
20878.51,0.0,20878.51
37475.17,0.0,37475.17
16795.2,0.0,16795.2
27017.6,0.0,27017.6
25692.04,0.0,25692.04
22615.11,0.0,22615.11
21400.98,0.0,21400.98
36370.29,0.0,36370.29
12936.04,1967.21,14903.25
3141.25,0.0,3141.25
5922.29,0.0,5922.29
49300.22,0.0,49300.22
46690.1,0.0,46690.1
21481.2,14754.09,36235.29
27042.63,0.0,27042.63
9370.36,0.0,9370.36
93991.2,0.0,93991.2
53272.33,0.0,53272.33
35848.01,0.0,35848.01
16326.8,1222.82,17549.62
11840.03,0.0,11840.03
17251.95,0.0,17251.95
24154.35,0.0,24154.35
26848.24,0.0,26848.24
33441.76,0.0,33441.76
10662.45,0.0,10662.45
13953.79,0.0,13953.79
22950.4,0.0,22950.4
14900.91,0.0,14900.91
26654.77,0.0,26654.77
51102.92,0.0,51102.92
34487.59,0.0,34487.59
27646.26,0.0,27646.26
76506.74,40646.73,117153.47
25398.83,0.0,25398.83
31829.1,0.0,31829.1
22298.54,0.0,22298.54
39196.15,0.0,39196.15
25165.97,0.0,25165.97
67107.69,11152.17,78259.86
34941.06,29508.19,64449.25
48818.48,0.0,48818.48
30074.32,0.0,30074.32
6516.81,0.0,6516.81
7134.58,0.0,7134.58
14767.09,978.26,15745.35
41944.89,2934.78,44879.67
22918.52,1467.39,24385.91
57679.01,0.0,57679.01
30199.38,0.0,30199.38
26980.11,0.0,26980.11
57947.87,5901.63,63849.5
66391.31,0.0,66391.31
23813.62,0.0,23813.62
7058.29,0.0,7058.29
16768.99,0.0,16768.99
59075.97,0.0,59075.97
24909.62,0.0,24909.62
23565.66,0.0,23565.66
26226.16,2486.18,28712.34
30671.49,0.0,30671.49
23908.56,5901.63,29810.190000000002
7994.01,0.0,7994.01
6119.11,0.0,6119.11
62023.29,5966.85,67990.14
22444.71,1995.65,24440.36
39628.62,28369.56,67998.18000000001
62564.34,0.0,62564.34
11205.29,7131.14,18336.43
14734.8,0.0,14734.8
24021.41,0.0,24021.41
23031.94,3934.42,26966.36
4997.19,0.0,4997.19
65634.07,0.0,65634.07
49335.22,0.0,49335.22
32694.68,0.0,32694.68
13264.78,0.0,13264.78
19986.27,7458.56,27444.83
32492.08,4426.22,36918.3
30537.69,0.0,30537.69
23373.45,0.0,23373.45
18824.03,0.0,18824.03
17204.38,0.0,17204.38
67999.28,0.0,67999.28
31306.93,0.0,31306.93
10083.6,0.0,10083.6
18749.38,0.0,18749.38
23464.38,0.0,23464.38
21570.55,3668.47,25239.02
27469.43,676.72,28146.15
50259.41,0.0,50259.41
26044.77,0.0,26044.77
15491.96,0.0,15491.96
31410.56,0.0,31410.56
15081.69,0.0,15081.69
40116.56,8655.73,48772.28999999999
26200.52,0.0,26200.52
31216.26,0.0,31216.26
50879.95,0.0,50879.95
14480.87,0.0,14480.87
34058.96,0.0,34058.96
65595.32,13425.41,79020.73000000001
50247.38,0.0,50247.38
16009.71,0.0,16009.71
29323.19,1173.91,30497.1
51601.93,0.0,51601.93
39993.04,0.0,39993.04
14858.83,0.0,14858.83
308.57,0.0,308.57
27188.64,0.0,27188.64
23752.11,0.0,23752.11
11183.45,0.0,11183.45
10057.88,0.0,10057.88
39399.84,0.0,39399.84
10439.07,0.0,10439.07
28033.53,0.0,28033.53
16376.98,0.0,16376.98
9483.8,4276.24,13760.039999999999
41475.08,0.0,41475.08
15688.11,0.0,15688.11
30739.38,0.0,30739.38
17806.28,0.0,17806.28
18998.62,11739.13,30737.75
94714.61,4475.13,99189.74
32804.02,0.0,32804.02
8893.24,0.0,8893.24
30196.38,2459.01,32655.39
15115.62,0.0,15115.62
28448.99,0.0,28448.99
25615.82,0.0,25615.82
75862.19,0.0,75862.19
14448.67,0.0,14448.67
13661.55,0.0,13661.55
22659.97,0.0,22659.97
16744.61,745.85,17490.46
9693.87,0.0,9693.87
4222.22,0.0,4222.22
39352.78,440.21,39792.99
32664.31,0.0,32664.31
28948.6,0.0,28948.6
25975.18,0.0,25975.18
37496.52,0.0,37496.52
19473.05,4402.17,23875.22
27455.73,0.0,27455.73
15377.55,0.0,15377.55
12484.21,0.0,12484.21
10873.51,0.0,10873.51
27796.2,0.0,27796.2
18283.42,0.0,18283.42
16438.4,0.0,16438.4
20943.14,0.0,20943.14
17322.9,0.0,17322.9
22026.83,0.0,22026.83
9013.73,0.0,9013.73
28591.77,2950.81,31542.58
52640.71,442.62,53083.33
66898.7,7239.13,74137.83
38743.73,0.0,38743.73
28320.1,0.0,28320.1
16749.91,5380.43,22130.34
38284.2,978.26,39262.46
52745.09,14673.91,67419.0
26139.79,0.0,26139.79
38996.12,0.0,38996.12
31582.29,0.0,31582.29
37399.68,0.0,37399.68
11615.26,1377.04,12992.3
30743.18,0.0,30743.18
39868.82,5282.6,45151.42
26761.42,0.0,26761.42
10312.06,0.0,10312.06
33752.21,13597.82,47350.03
0.0,0.0,0.0
5957.32,0.0,5957.32
43865.57,5869.56,49735.13
16294.57,0.0,16294.57
15383.15,0.0,15383.15
24815.53,12049.18,36864.71
56538.05,8950.27,65488.32000000001
17637.41,0.0,17637.41
23235.5,0.0,23235.5
19418.86,0.0,19418.86
19591.91,1541.43,21133.34
24424.25,0.0,24424.25
31486.37,0.0,31486.37
32195.28,0.0,32195.28
33368.58,4918.03,38286.61
35785.52,0.0,35785.52
12477.05,0.0,12477.05
15353.25,0.0,15353.25
27516.65,0.0,27516.65
21903.56,0.0,21903.56
24871.26,0.0,24871.26
17025.15,6798.91,23824.06
30199.76,0.0,30199.76
11602.48,0.0,11602.48
23082.46,0.0,23082.46
29086.17,0.0,29086.17
44975.06,0.0,44975.06
22262.91,0.0,22262.91
21392.3,0.0,21392.3
22216.61,0.0,22216.61
78378.96,0.0,78378.96
45418.43,0.0,45418.43
12654.39,0.0,12654.39
57256.75,0.0,57256.75
18273.36,0.0,18273.36
23816.24,0.0,23816.24
22244.14,7377.04,29621.18
18701.14,0.0,18701.14
36238.26,16721.31,52959.57000000001
29709.03,0.0,29709.03
25667.59,0.0,25667.59
12886.58,0.0,12886.58
6258.04,0.0,6258.04
16978.67,0.0,16978.67
52490.06,0.0,52490.06
22944.62,0.0,22944.62
56224.0,0.0,56224.0
45204.93,0.0,45204.93
31285.11,0.0,31285.11
19239.71,0.0,19239.71
12185.2,0.0,12185.2
6665.84,397.79,7063.63
75625.09,0.0,75625.09
12233.15,0.0,12233.15
4514.99,0.0,4514.99
39112.9,0.0,39112.9
21338.69,0.0,21338.69
6340.69,0.0,6340.69
27281.03,0.0,27281.03
45142.77,0.0,45142.77
23937.34,0.0,23937.34
36757.3,0.0,36757.3
54899.44,0.0,54899.44
9889.23,0.0,9889.23
24081.03,0.0,24081.03
35418.31,0.0,35418.31
25613.9,0.0,25613.9
29260.24,0.0,29260.24
36855.47,0.0,36855.47
9300.12,0.0,9300.12
12670.98,0.0,12670.98
39439.51,9244.56,48684.07
56514.15,8853.26,65367.41
86347.24,0.0,86347.24
21270.68,1967.21,23237.89
31316.5,0.0,31316.5
86954.24,0.0,86954.24
43949.75,0.0,43949.75
29841.47,0.0,29841.47
18889.97,0.0,18889.97
10481.23,0.0,10481.23
24584.78,3480.66,28065.44
34463.92,0.0,34463.92
37752.96,0.0,37752.96
38335.82,0.0,38335.82
25333.14,0.0,25333.14
39405.41,2934.78,42340.19
59139.92,0.0,59139.92
17760.53,0.0,17760.53
29523.79,0.0,29523.79
12618.92,0.0,12618.92
28602.4,0.0,28602.4
13351.25,0.0,13351.25
10716.82,0.0,10716.82
32231.25,2934.78,35166.03
13885.26,0.0,13885.26
8639.92,489.13,9129.05
65517.31,244.56,65761.87
16363.68,0.0,16363.68
44985.03,919.88,45904.909999999996
26005.35,0.0,26005.35
29617.4,0.0,29617.4
23852.24,0.0,23852.24
50062.3,6114.13,56176.43
11765.33,0.0,11765.33
28262.41,0.0,28262.41
6931.38,0.0,6931.38
19626.27,0.0,19626.27
1709.95,0.0,1709.95
13321.26,5901.63,19222.89
14558.87,8804.34,23363.21
23074.02,0.0,23074.02
11618.44,0.0,11618.44
3035.43,11739.13,14774.56
33472.95,0.0,33472.95
35417.96,733.69,36151.65
36064.19,0.0,36064.19
19666.76,0.0,19666.76
25683.85,0.0,25683.85
34288.67,0.0,34288.67
51760.25,19565.21,71325.45999999999
41288.51,7336.95,48625.46
20970.29,0.0,20970.29
39154.88,0.0,39154.88
56946.81,11739.13,68685.94
36075.42,0.0,36075.42
33040.11,0.0,33040.11
57317.88,2459.01,59776.89
83824.88,0.0,83824.88
9889.95,0.0,9889.95
67359.98,4402.17,71762.15
29436.26,0.0,29436.26
34137.69,0.0,34137.69
7746.37,0.0,7746.37
45958.99,0.0,45958.99
39476.85,0.0,39476.85
18531.22,0.0,18531.22
3904.13,497.23,4401.360000000001
72074.31,0.0,72074.31
48674.89,0.0,48674.89
15171.85,0.0,15171.85
27223.3,0.0,27223.3
18055.25,0.0,18055.25
13519.55,3934.42,17453.97
12292.82,0.0,12292.82
16935.32,745.85,17681.17
27574.08,22989.13,50563.21000000001
28683.6,0.0,28683.6
14481.53,0.0,14481.53
32790.2,8557.37,41347.57
47146.62,0.0,47146.62
4880.79,0.0,4880.79
15897.37,0.0,15897.37
31166.12,0.0,31166.12
32566.92,0.0,32566.92
7990.23,0.0,7990.23
20724.17,0.0,20724.17
43367.72,0.0,43367.72
29489.42,0.0,29489.42
14637.75,0.0,14637.75
15477.2,29347.82,44825.020000000004
24676.49,737.7,25414.190000000002
49366.32,0.0,49366.32
24323.76,0.0,24323.76
13192.2,0.0,13192.2
55826.26,0.0,55826.26
21127.26,0.0,21127.26
12386.78,0.0,12386.78
33048.57,1475.4,34523.97
20740.47,0.0,20740.47
41331.85,0.0,41331.85
1985.5,0.0,1985.5
21969.38,0.0,21969.38
38376.17,0.0,38376.17
34181.68,2360.65,36542.33
22830.02,19076.08,41906.100000000006
71386.02,0.0,71386.02
12233.28,0.0,12233.28
29882.67,0.0,29882.67
40696.98,0.0,40696.98
51375.62,0.0,51375.62
44737.54,0.0,44737.54
11136.62,0.0,11136.62
25147.16,23478.26,48625.42
32390.44,0.0,32390.44
42495.77,0.0,42495.77
30809.0,5380.43,36189.43
21084.15,0.0,21084.15
14052.13,0.0,14052.13
43850.8,0.0,43850.8
27017.42,0.0,27017.42
30676.9,0.0,30676.9
25297.58,0.0,25297.58
38765.08,5901.63,44666.71
30774.8,2934.78,33709.58
14977.2,0.0,14977.2
12014.8,5649.45,17664.25
43839.6,2934.78,46774.38
17557.31,0.0,17557.31
20359.74,0.0,20359.74
27701.68,17364.13,45065.81
24243.1,2983.42,27226.519999999997
37048.74,0.0,37048.74
5607.29,0.0,5607.29
10634.74,0.0,10634.74
39219.09,0.0,39219.09
12330.64,0.0,12330.64
27981.27,0.0,27981.27
11829.11,0.0,11829.11
22912.95,0.0,22912.95
10025.99,0.0,10025.99
28751.35,0.0,28751.35
75234.42,2934.78,78169.2
57957.88,0.0,57957.88
14218.47,0.0,14218.47
19502.01,0.0,19502.01
17979.88,3245.9,21225.780000000002
12415.74,983.6,13399.34
18754.09,0.0,18754.09
22385.81,0.0,22385.81
12923.72,0.0,12923.72
25157.48,0.0,25157.48
74352.91,8403.31,82756.22
8145.02,0.0,8145.02
48371.77,8461.95,56833.72
31861.1,30326.08,62187.18
10788.88,0.0,10788.88
18804.38,0.0,18804.38
36598.93,0.0,36598.93
39877.25,0.0,39877.25
22538.19,0.0,22538.19
34927.05,0.0,34927.05
14503.74,0.0,14503.74
11447.04,0.0,11447.04
53562.83,0.0,53562.83
19129.64,0.0,19129.64
32426.69,586.95,33013.64
30718.75,0.0,30718.75
46798.43,0.0,46798.43
9076.2,0.0,9076.2
59354.5,0.0,59354.5
42096.86,3815.21,45912.07
40798.14,0.0,40798.14
22699.93,0.0,22699.93
16722.29,0.0,16722.29
28750.43,0.0,28750.43
18720.54,0.0,18720.54
13679.3,0.0,13679.3
26760.66,0.0,26760.66
17120.49,0.0,17120.49
9022.1,0.0,9022.1
34482.46,0.0,34482.46
12101.65,0.0,12101.65
45231.22,0.0,45231.22
13173.93,0.0,13173.93
19978.16,0.0,19978.16
38238.3,0.0,38238.3
34996.18,16229.5,51225.68
54894.95,0.0,54894.95
25814.66,3836.06,29650.72
58636.46,5901.63,64538.09
