log_dowry,elementary_plus,junior_plus,college,ethnicity,year,mar_year,mar_age,husband_elementary,husband_junior,husband_college,husband_mar_age,pre_marriage_asset,muslim,multiple_wives
14.914123,1.0,1.0,0.0,Batak,2007.0,,18.0,1.0,0.0,0.0,,0.0,0.0,
,0.0,0.0,0.0,Batak,2000.0,1980.0,23.0,0.0,0.0,0.0,24.0,,0.0,0.0
11.91839,,,,Jawa,2007.0,2006.0,31.0,0.0,0.0,0.0,29.0,30000000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2008.0,17.0,1.0,0.0,0.0,26.0,0.0,1.0,0.0
,0.0,0.0,0.0,Jawa,2007.0,2002.0,18.0,1.0,1.0,0.0,37.0,1000000.0,1.0,0.0
,1.0,0.0,0.0,Jawa,2007.0,2005.0,19.0,1.0,1.0,0.0,25.0,90000.0,1.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2003.0,22.0,0.0,0.0,0.0,21.0,600000.0,1.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2003.0,22.0,1.0,1.0,0.0,24.0,7000000.0,0.0,0.0
14.866332,1.0,0.0,0.0,Batak,2007.0,2006.0,27.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0
9.2103405,,,,Batak,2007.0,2000.0,17.0,1.0,1.0,0.0,,200000.0,1.0,
11.512925,1.0,1.0,0.0,Batak,2007.0,2005.0,23.0,1.0,1.0,0.0,23.0,,0.0,0.0
,0.0,0.0,0.0,Jawa,2007.0,2005.0,22.0,0.0,0.0,0.0,28.0,400000.0,1.0,0.0
8.517193,1.0,0.0,0.0,Jawa,2000.0,1998.0,18.0,1.0,0.0,0.0,18.0,,1.0,0.0
,1.0,1.0,0.0,Jawa,2007.0,2007.0,22.0,0.0,0.0,0.0,24.0,2000000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2001.0,38.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0
,1.0,1.0,0.0,Jawa,2007.0,2000.0,21.0,0.0,0.0,0.0,23.0,1000000.0,1.0,0.0
9.2103405,,,,Jawa,2000.0,1995.0,23.0,1.0,1.0,1.0,27.0,,1.0,0.0
11.512925,1.0,1.0,0.0,Batak,2000.0,1976.0,21.0,1.0,1.0,1.0,30.0,,1.0,0.0
13.641157,1.0,1.0,0.0,Jawa,2007.0,2007.0,19.0,,,,22.0,1400000.0,1.0,0.0
9.2103405,1.0,0.0,0.0,Jawa,2000.0,1998.0,18.0,1.0,1.0,0.0,22.0,,1.0,0.0
14.220976,1.0,1.0,0.0,Jawa,2007.0,2005.0,25.0,1.0,1.0,0.0,28.0,500000.0,1.0,0.0
13.122363,1.0,1.0,1.0,Batak,2007.0,2005.0,26.0,1.0,1.0,1.0,29.0,2000000.0,0.0,0.0
9.2103405,1.0,1.0,0.0,Jawa,2007.0,2003.0,19.0,1.0,1.0,0.0,18.0,45000.0,1.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2002.0,19.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0
,0.0,0.0,0.0,Batak,2007.0,2007.0,37.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0
9.392662,1.0,1.0,0.0,Batak,2000.0,1983.0,21.0,1.0,1.0,0.0,24.0,,0.0,0.0
13.122363,1.0,0.0,0.0,Jawa,2007.0,2003.0,16.0,,,,22.0,200000.0,1.0,0.0
12.7938595,0.0,0.0,0.0,Jawa,2000.0,2000.0,21.0,0.0,0.0,0.0,23.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,1991.0,17.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2002.0,18.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0
,1.0,1.0,0.0,Jawa,2007.0,2006.0,17.0,1.0,1.0,0.0,18.0,1000000.0,1.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2007.0,34.0,1.0,0.0,0.0,31.0,,0.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2007.0,21.0,1.0,1.0,0.0,28.0,1000000.0,1.0,0.0
,1.0,0.0,0.0,Batak,2007.0,2005.0,22.0,1.0,0.0,0.0,25.0,700000.0,0.0,0.0
,1.0,1.0,0.0,Jawa,2007.0,2003.0,20.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,1997.0,23.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0
,0.0,0.0,0.0,Batak,2000.0,1994.0,28.0,0.0,0.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Batak,2000.0,1995.0,20.0,0.0,0.0,0.0,21.0,,1.0,0.0
12.388394,1.0,1.0,1.0,Betawi,2007.0,2001.0,23.0,1.0,0.0,0.0,24.0,1000000.0,0.0,0.0
6.9077554,1.0,0.0,0.0,Jawa,2000.0,1978.0,22.0,1.0,0.0,0.0,27.0,,1.0,0.0
,0.0,0.0,0.0,Batak,2000.0,2000.0,22.0,0.0,0.0,0.0,22.0,,0.0,0.0
,0.0,0.0,0.0,Batak,2000.0,1994.0,24.0,1.0,1.0,0.0,23.0,,0.0,0.0
14.914123,1.0,1.0,0.0,Batak,2007.0,,22.0,1.0,1.0,0.0,,1000000.0,0.0,
11.512925,0.0,0.0,0.0,Batak,2007.0,1999.0,23.0,0.0,0.0,0.0,30.0,300000.0,1.0,0.0
11.289782,0.0,0.0,0.0,Batak,2000.0,1993.0,21.0,1.0,0.0,0.0,22.0,,0.0,0.0
10.126631,1.0,1.0,0.0,Melayu,2007.0,1997.0,24.0,0.0,0.0,0.0,28.0,,1.0,0.0
15.424949,1.0,1.0,0.0,Batak,2007.0,2003.0,29.0,1.0,1.0,0.0,31.0,,0.0,0.0
,0.0,0.0,0.0,Batak,2000.0,1979.0,20.0,1.0,0.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,,27.0,1.0,1.0,0.0,,2000000.0,0.0,
11.91839,0.0,0.0,0.0,Batak,2007.0,1981.0,19.0,0.0,0.0,0.0,20.0,21000.0,0.0,0.0
13.122363,0.0,0.0,0.0,Batak,2007.0,,22.0,0.0,0.0,0.0,,0.0,0.0,
,1.0,0.0,0.0,Batak,2007.0,2008.0,22.0,1.0,0.0,0.0,23.0,500000.0,0.0,0.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,,24.0,1.0,0.0,0.0,,0.0,1.0,
8.517193,1.0,0.0,0.0,Jawa,2007.0,,21.0,1.0,0.0,0.0,,0.0,1.0,
,1.0,1.0,1.0,Batak,2000.0,2000.0,31.0,1.0,0.0,0.0,33.0,,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2006.0,21.0,1.0,1.0,0.0,24.0,1000000.0,0.0,0.0
10.819778,1.0,1.0,1.0,Minang,2007.0,2004.0,23.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0
,1.0,1.0,0.0,Batak,2000.0,1997.0,28.0,0.0,0.0,0.0,27.0,,1.0,0.0
,,,,Batak,2007.0,2007.0,20.0,1.0,1.0,0.0,27.0,3000000.0,1.0,0.0
15.201805,1.0,0.0,0.0,Batak,2007.0,2007.0,20.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0
,0.0,0.0,0.0,Batak,2007.0,2007.0,22.0,1.0,0.0,0.0,24.0,1400000.0,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2006.0,20.0,1.0,1.0,0.0,20.0,200000.0,0.0,0.0
11.91839,1.0,0.0,0.0,Batak,2007.0,,18.0,0.0,0.0,0.0,,0.0,1.0,
12.611538,1.0,0.0,0.0,Jawa,2007.0,2007.0,27.0,1.0,1.0,0.0,28.0,5000000.0,1.0,0.0
10.596635,0.0,0.0,0.0,Batak,2007.0,,26.0,0.0,0.0,0.0,,0.0,0.0,
15.096444,1.0,1.0,0.0,Batak,2007.0,,21.0,1.0,1.0,0.0,,,0.0,
,1.0,1.0,0.0,Batak,2007.0,2007.0,37.0,1.0,0.0,0.0,37.0,60000000.0,0.0,0.0
13.815511,0.0,0.0,0.0,Batak,2007.0,,19.0,1.0,0.0,0.0,,500000.0,0.0,
11.289782,0.0,0.0,0.0,Batak,2000.0,1953.0,20.0,0.0,0.0,0.0,,,0.0,
14.508657,1.0,1.0,0.0,Batak,2007.0,2007.0,22.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
,0.0,0.0,0.0,Batak,2007.0,1986.0,,1.0,0.0,0.0,21.0,,0.0,0.0
14.220976,1.0,0.0,0.0,Batak,2007.0,2000.0,25.0,1.0,1.0,0.0,30.0,1000000.0,0.0,0.0
13.122363,0.0,0.0,0.0,Batak,2007.0,,22.0,1.0,0.0,0.0,,500000.0,0.0,
,0.0,0.0,0.0,Batak,2007.0,1997.0,19.0,0.0,0.0,0.0,25.0,70000.0,0.0,0.0
14.220976,1.0,1.0,0.0,Batak,2007.0,2002.0,26.0,1.0,0.0,0.0,31.0,5000000.0,0.0,0.0
14.220976,1.0,1.0,0.0,Betawi,2007.0,2007.0,22.0,1.0,1.0,0.0,33.0,3000000.0,1.0,0.0
15.137266,1.0,0.0,0.0,Batak,2007.0,,22.0,1.0,1.0,0.0,,1500000.0,0.0,
,1.0,1.0,0.0,Batak,2000.0,2000.0,26.0,1.0,1.0,0.0,28.0,,0.0,0.0
13.815511,1.0,1.0,0.0,Jawa,2007.0,2002.0,20.0,1.0,0.0,0.0,25.0,190000.0,1.0,0.0
12.206073,0.0,0.0,0.0,Batak,2000.0,1978.0,,1.0,0.0,0.0,23.0,,0.0,0.0
12.206073,1.0,0.0,0.0,Batak,2007.0,,23.0,0.0,0.0,0.0,,1000000.0,0.0,
9.2103405,1.0,0.0,0.0,Minang,2000.0,1999.0,27.0,1.0,1.0,0.0,29.0,,1.0,0.0
10.819778,1.0,1.0,0.0,Jawa,2007.0,2005.0,24.0,1.0,1.0,0.0,29.0,10000000.0,1.0,0.0
,0.0,0.0,0.0,Batak,2007.0,2008.0,21.0,1.0,1.0,0.0,28.0,2000000.0,0.0,0.0
12.206073,1.0,0.0,0.0,Batak,2000.0,2000.0,17.0,0.0,0.0,0.0,18.0,,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2001.0,24.0,1.0,1.0,1.0,26.0,2000000.0,0.0,0.0
15.201805,0.0,0.0,0.0,Batak,2007.0,1997.0,24.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0
,1.0,0.0,0.0,Batak,2007.0,2004.0,19.0,1.0,1.0,0.0,25.0,1500000.0,0.0,0.0
,1.0,0.0,0.0,Batak,2007.0,,22.0,0.0,0.0,0.0,,2000000.0,0.0,
,0.0,0.0,0.0,Batak,2000.0,1997.0,22.0,0.0,0.0,0.0,36.0,,0.0,1.0
,0.0,0.0,0.0,Batak,2000.0,1960.0,21.0,1.0,1.0,0.0,22.0,,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2001.0,19.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2006.0,27.0,1.0,0.0,0.0,27.0,1500000.0,0.0,0.0
,0.0,0.0,0.0,Batak,2007.0,,19.0,0.0,0.0,0.0,,200000.0,0.0,
,1.0,0.0,0.0,Batak,2007.0,2005.0,22.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0
11.982929,,,,Batak,2000.0,2000.0,15.0,1.0,0.0,0.0,19.0,,1.0,0.0
13.122363,0.0,0.0,0.0,Batak,2007.0,2003.0,17.0,1.0,0.0,0.0,32.0,800000.0,0.0,0.0
13.304685,1.0,1.0,0.0,Batak,2000.0,1998.0,20.0,1.0,1.0,0.0,23.0,,0.0,0.0
,0.0,0.0,0.0,Batak,2007.0,2002.0,54.0,1.0,0.0,0.0,54.0,,0.0,0.0
11.512925,0.0,0.0,0.0,Batak,2007.0,1959.0,18.0,1.0,0.0,0.0,,,0.0,
,,,,Batak,2000.0,1941.0,16.0,0.0,0.0,0.0,23.0,,0.0,
13.815511,0.0,0.0,0.0,Jawa,2000.0,1982.0,17.0,0.0,0.0,0.0,21.0,,1.0,0.0
9.680344,0.0,0.0,0.0,Batak,2007.0,,20.0,1.0,0.0,0.0,,0.0,0.0,
10.126631,0.0,0.0,0.0,Batak,2007.0,1967.0,19.0,0.0,0.0,0.0,,,0.0,
,1.0,1.0,0.0,Batak,2000.0,1999.0,,0.0,0.0,0.0,23.0,,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,1993.0,24.0,0.0,0.0,0.0,26.0,1000000.0,0.0,1.0
,1.0,0.0,0.0,Batak,2007.0,2002.0,18.0,1.0,1.0,0.0,24.0,,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2007.0,18.0,0.0,0.0,0.0,25.0,2000000.0,0.0,1.0
11.225244,1.0,1.0,1.0,Jawa,2000.0,1996.0,29.0,1.0,1.0,0.0,27.0,,1.0,0.0
12.8992195,1.0,0.0,0.0,Jawa,2007.0,2001.0,27.0,1.0,0.0,0.0,27.0,1000000.0,1.0,0.0
11.156251,0.0,0.0,0.0,Jawa,2000.0,1999.0,24.0,1.0,1.0,0.0,28.0,,1.0,0.0
9.2103405,1.0,1.0,0.0,Jawa,2000.0,1998.0,21.0,1.0,1.0,0.0,25.0,,1.0,0.0
6.9077554,1.0,0.0,0.0,Jawa,2000.0,1967.0,21.0,1.0,1.0,0.0,24.0,10000.0,1.0,0.0
11.512925,1.0,1.0,0.0,Jawa,2007.0,2006.0,21.0,1.0,0.0,0.0,30.0,10000000.0,1.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2005.0,28.0,1.0,1.0,0.0,30.0,500000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Jawa,2000.0,1997.0,30.0,0.0,0.0,0.0,31.0,,1.0,0.0
14.220976,1.0,1.0,0.0,Jawa,2007.0,2001.0,22.0,1.0,0.0,0.0,22.0,400000.0,1.0,0.0
,0.0,0.0,0.0,Jawa,2007.0,2005.0,19.0,1.0,1.0,0.0,24.0,1000000.0,1.0,0.0
13.592367,1.0,1.0,0.0,Jawa,2007.0,2001.0,29.0,1.0,1.0,0.0,28.0,0.0,1.0,0.0
11.156251,1.0,1.0,0.0,Batak,2007.0,1996.0,24.0,1.0,1.0,0.0,23.0,5000000.0,1.0,0.0
10.308952,1.0,0.0,0.0,Jawa,2000.0,1994.0,23.0,,,,22.0,,1.0,0.0
13.444447,1.0,0.0,0.0,Jawa,2007.0,2007.0,23.0,1.0,1.0,0.0,28.0,1000000.0,1.0,0.0
10.308952,,,,Batak,2007.0,2006.0,22.0,1.0,1.0,0.0,25.0,10000000.0,1.0,0.0
13.122363,1.0,1.0,0.0,Jawa,2007.0,1998.0,22.0,1.0,1.0,0.0,22.0,,1.0,0.0
13.997832,1.0,1.0,1.0,95.0,2007.0,2007.0,26.0,,,,29.0,2000000.0,1.0,0.0
,1.0,1.0,0.0,Jawa,2007.0,2005.0,22.0,1.0,0.0,0.0,21.0,200000.0,1.0,0.0
12.072541,0.0,0.0,0.0,Jawa,2007.0,1995.0,,0.0,0.0,0.0,20.0,,1.0,0.0
11.512925,1.0,1.0,0.0,Batak,2007.0,2007.0,25.0,,,,28.0,1000000.0,1.0,0.0
10.819778,1.0,1.0,0.0,Jawa,2000.0,1999.0,23.0,1.0,1.0,0.0,22.0,,1.0,0.0
9.615806,0.0,0.0,0.0,Jawa,2000.0,1978.0,26.0,1.0,0.0,0.0,35.0,,1.0,0.0
,0.0,0.0,0.0,Jawa,2000.0,1999.0,23.0,1.0,0.0,0.0,25.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2000.0,1991.0,19.0,1.0,1.0,0.0,29.0,,1.0,1.0
9.2103405,1.0,0.0,0.0,Jawa,2000.0,1998.0,32.0,1.0,0.0,0.0,33.0,,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2007.0,2007.0,24.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0
,1.0,0.0,0.0,Jawa,2007.0,2006.0,19.0,1.0,0.0,0.0,22.0,3000000.0,1.0,0.0
13.815511,,,,Jawa,2007.0,,17.0,,,,,3000000.0,1.0,
15.76142,1.0,1.0,1.0,Jawa,2007.0,2007.0,26.0,1.0,1.0,1.0,23.0,30000000.0,1.0,0.0
12.611538,1.0,0.0,0.0,Melayu,2000.0,1991.0,17.0,1.0,1.0,0.0,22.0,,1.0,0.0
,1.0,0.0,0.0,Jawa,2007.0,2002.0,20.0,1.0,1.0,0.0,30.0,500000.0,1.0,0.0
10.819778,1.0,1.0,0.0,Jawa,2007.0,2007.0,20.0,,,,22.0,450000.0,1.0,0.0
14.220976,1.0,0.0,0.0,Melayu,2000.0,1999.0,22.0,1.0,1.0,0.0,24.0,,1.0,0.0
,1.0,1.0,0.0,Melayu,2007.0,2005.0,35.0,0.0,0.0,0.0,50.0,10000000.0,1.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2008.0,24.0,1.0,1.0,0.0,28.0,1500000.0,0.0,0.0
15.424949,1.0,0.0,0.0,Batak,2007.0,2006.0,23.0,1.0,0.0,0.0,23.0,4000000.0,0.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2007.0,2005.0,23.0,,,,24.0,500000.0,1.0,0.0
12.8992195,1.0,1.0,0.0,Jawa,2007.0,2006.0,23.0,1.0,0.0,0.0,23.0,300000.0,1.0,0.0
11.461632,1.0,1.0,0.0,Melayu,2007.0,2002.0,19.0,1.0,1.0,0.0,28.0,200000.0,1.0,0.0
,0.0,0.0,0.0,Jawa,2007.0,1988.0,19.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0
12.429216,1.0,0.0,0.0,Batak,2000.0,1991.0,20.0,1.0,0.0,0.0,23.0,,1.0,0.0
11.91839,1.0,1.0,0.0,Jawa,2007.0,,18.0,1.0,0.0,0.0,,2000000.0,1.0,
11.91839,1.0,1.0,0.0,Jawa,2007.0,2001.0,21.0,1.0,1.0,0.0,30.0,1500000.0,1.0,0.0
9.903487,0.0,0.0,0.0,Jawa,2007.0,,19.0,1.0,0.0,0.0,,0.0,1.0,
11.512925,1.0,1.0,0.0,Batak,2007.0,2003.0,23.0,1.0,1.0,0.0,24.0,1000000.0,1.0,0.0
12.611538,1.0,0.0,0.0,95.0,2007.0,1991.0,21.0,1.0,0.0,0.0,24.0,0.0,1.0,0.0
13.122363,0.0,0.0,0.0,Nilas,2007.0,1989.0,14.0,0.0,0.0,0.0,17.0,,0.0,0.0
16.118095,0.0,0.0,0.0,Nilas,2007.0,2003.0,17.0,0.0,0.0,0.0,24.0,2000000.0,0.0,0.0
,0.0,0.0,0.0,Nilas,2007.0,2001.0,22.0,,,,32.0,,0.0,0.0
13.815511,0.0,0.0,0.0,Nilas,2007.0,2008.0,18.0,1.0,0.0,0.0,21.0,500000.0,0.0,0.0
15.424949,0.0,0.0,0.0,Nilas,2007.0,1990.0,10.0,,,,17.0,0.0,0.0,0.0
14.508657,0.0,0.0,0.0,95.0,2007.0,,21.0,0.0,0.0,0.0,,50000.0,1.0,
14.508657,1.0,1.0,0.0,95.0,2007.0,,20.0,0.0,0.0,0.0,,300000.0,1.0,
13.458836,1.0,1.0,0.0,95.0,2007.0,,19.0,1.0,1.0,1.0,,500000.0,1.0,
16.523561,1.0,1.0,0.0,Batak,2007.0,2006.0,22.0,1.0,1.0,1.0,29.0,1000000.0,0.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2000.0,27.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0
13.774689,1.0,0.0,0.0,95.0,2007.0,1995.0,22.0,1.0,1.0,0.0,23.0,0.0,1.0,0.0
12.611538,1.0,1.0,1.0,Minang,2007.0,2000.0,31.0,1.0,1.0,0.0,29.0,,1.0,0.0
12.765689,1.0,0.0,0.0,Batak,2000.0,1997.0,20.0,1.0,0.0,0.0,25.0,,1.0,0.0
13.815511,1.0,0.0,0.0,Batak,2007.0,,26.0,1.0,1.0,0.0,,0.0,1.0,
14.914123,1.0,1.0,0.0,Batak,2007.0,2000.0,25.0,1.0,1.0,0.0,,10000000.0,1.0,
,1.0,1.0,1.0,Batak,2007.0,2006.0,24.0,1.0,1.0,0.0,25.0,15000000.0,0.0,0.0
15.60727,1.0,1.0,0.0,95.0,2000.0,1998.0,,1.0,1.0,0.0,22.0,,1.0,0.0
,1.0,0.0,0.0,Batak,2000.0,1988.0,21.0,1.0,1.0,0.0,25.0,,1.0,0.0
15.068274,1.0,1.0,0.0,Minang,2000.0,2000.0,25.0,1.0,1.0,0.0,35.0,,1.0,0.0
14.508657,1.0,0.0,0.0,95.0,2007.0,2007.0,22.0,1.0,1.0,0.0,25.0,50000.0,1.0,0.0
8.922658,0.0,0.0,0.0,Batak,2000.0,1972.0,24.0,0.0,0.0,0.0,26.0,,1.0,0.0
13.3847275,1.0,1.0,0.0,Batak,2007.0,2004.0,26.0,1.0,1.0,0.0,29.0,15000000.0,0.0,0.0
11.512925,0.0,0.0,0.0,Batak,2007.0,2007.0,21.0,1.0,0.0,0.0,28.0,1000000000.0,1.0,0.0
13.304685,1.0,1.0,0.0,95.0,2007.0,1994.0,20.0,1.0,1.0,0.0,25.0,,1.0,0.0
14.914123,1.0,1.0,0.0,Minang,2007.0,,30.0,1.0,1.0,1.0,,7000000.0,1.0,
13.815511,1.0,1.0,0.0,Melayu,2007.0,2007.0,22.0,1.0,1.0,0.0,27.0,0.0,1.0,0.0
14.914123,1.0,0.0,0.0,Melayu,2007.0,2003.0,26.0,1.0,1.0,0.0,25.0,,1.0,0.0
14.508657,1.0,1.0,0.0,Batak,2000.0,1995.0,,1.0,1.0,0.0,24.0,,1.0,0.0
13.527828,1.0,1.0,0.0,Melayu,2007.0,1993.0,,1.0,1.0,0.0,25.0,,1.0,0.0
12.8866415,1.0,0.0,0.0,Batak,2007.0,2001.0,,0.0,0.0,0.0,30.0,,1.0,0.0
,1.0,1.0,0.0,Batak,2000.0,1999.0,26.0,1.0,1.0,1.0,26.0,,0.0,0.0
15.60727,,,,95.0,2007.0,2002.0,23.0,1.0,1.0,0.0,23.0,1500000.0,1.0,0.0
13.815411,0.0,0.0,0.0,Tionghoa,2000.0,1980.0,24.0,1.0,0.0,0.0,26.0,,0.0,0.0
13.122363,1.0,0.0,0.0,Batak,2000.0,1995.0,,1.0,0.0,0.0,29.0,,1.0,0.0
11.350407,1.0,1.0,0.0,Batak,2000.0,1997.0,36.0,1.0,1.0,0.0,31.0,,1.0,0.0
15.60727,1.0,1.0,0.0,Batak,2000.0,2000.0,23.0,1.0,1.0,0.0,26.0,,1.0,0.0
15.60727,1.0,1.0,0.0,Jawa,2007.0,,19.0,1.0,1.0,0.0,,0.0,1.0,
14.731801,1.0,1.0,1.0,Batak,2000.0,1999.0,20.0,1.0,1.0,0.0,26.0,,0.0,0.0
13.399995,1.0,0.0,0.0,Batak,2000.0,1992.0,25.0,0.0,0.0,0.0,29.0,,1.0,0.0
11.225244,1.0,1.0,0.0,95.0,2007.0,2000.0,24.0,1.0,1.0,0.0,27.0,1500000.0,1.0,0.0
13.997832,,,,95.0,2007.0,2001.0,24.0,1.0,1.0,0.0,25.0,0.0,1.0,0.0
,1.0,1.0,0.0,Batak,2007.0,2002.0,19.0,1.0,1.0,0.0,29.0,2000000.0,0.0,0.0
13.122363,0.0,0.0,0.0,Batak,2000.0,1964.0,22.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0
14.914123,1.0,1.0,0.0,Batak,2007.0,2000.0,28.0,1.0,1.0,1.0,26.0,,0.0,0.0
13.864301,0.0,0.0,0.0,95.0,2007.0,,30.0,1.0,1.0,0.0,,3000000.0,1.0,
15.60727,1.0,1.0,0.0,Batak,2007.0,,28.0,1.0,1.0,0.0,,,0.0,
12.8992195,0.0,0.0,0.0,Nilas,2007.0,2000.0,,0.0,0.0,0.0,,45000.0,,0.0
15.894952,,,,95.0,2007.0,2005.0,21.0,,,,23.0,8000000.0,1.0,0.0
11.0021,1.0,0.0,0.0,Melayu,2000.0,1994.0,16.0,0.0,0.0,0.0,18.0,,1.0,0.0
,1.0,1.0,0.0,Melayu,2007.0,2002.0,,1.0,1.0,0.0,20.0,,1.0,0.0
8.517193,1.0,1.0,0.0,Melayu,2000.0,1990.0,16.0,1.0,0.0,0.0,20.0,,1.0,0.0
,,,,Melayu,2000.0,,,0.0,0.0,0.0,,0.0,1.0,
9.2103405,,,,Melayu,2007.0,,19.0,1.0,1.0,1.0,,700000.0,1.0,
14.077875,1.0,1.0,0.0,Melayu,2000.0,1997.0,20.0,1.0,1.0,0.0,30.0,,1.0,0.0
,,,,Melayu,2007.0,2005.0,28.0,,,,30.0,6000000.0,1.0,1.0
15.60727,1.0,1.0,0.0,Batak,2007.0,2007.0,22.0,1.0,1.0,0.0,25.0,2000000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Melayu,2000.0,1973.0,28.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0
11.225244,1.0,0.0,0.0,Melayu,2007.0,1994.0,17.0,0.0,0.0,0.0,18.0,,1.0,0.0
8.116715,0.0,0.0,0.0,Melayu,2000.0,1990.0,31.0,0.0,0.0,0.0,29.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Melayu,2000.0,1998.0,20.0,1.0,1.0,0.0,28.0,,1.0,0.0
13.815511,1.0,1.0,1.0,95.0,2007.0,,23.0,1.0,1.0,1.0,,14000000.0,1.0,
11.512925,0.0,0.0,0.0,Batak,2007.0,2002.0,19.0,1.0,1.0,0.0,33.0,0.0,1.0,1.0
,1.0,0.0,0.0,Tionghoa,2007.0,1978.0,,1.0,0.0,0.0,24.0,,0.0,0.0
11.512925,1.0,1.0,0.0,Banjar,2007.0,,22.0,,,,,,1.0,
,0.0,0.0,0.0,Jawa,2007.0,1978.0,17.0,1.0,0.0,0.0,26.0,,1.0,0.0
15.687313,1.0,1.0,1.0,Melayu,2007.0,2004.0,26.0,1.0,1.0,1.0,30.0,12000000.0,1.0,0.0
13.122363,1.0,1.0,1.0,Batak,2000.0,1987.0,25.0,1.0,1.0,1.0,28.0,,0.0,0.0
9.615806,0.0,0.0,0.0,Jawa,2000.0,1955.0,,0.0,0.0,0.0,32.0,,1.0,0.0
12.611538,1.0,0.0,0.0,Batak,2007.0,,17.0,1.0,1.0,0.0,,500000.0,1.0,
13.304685,0.0,0.0,0.0,Jawa,2007.0,2002.0,46.0,0.0,0.0,0.0,62.0,,1.0,1.0
9.2103405,1.0,1.0,0.0,Jawa,2007.0,1997.0,21.0,1.0,1.0,0.0,26.0,,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2007.0,,22.0,1.0,1.0,0.0,,0.0,1.0,
11.512925,1.0,1.0,0.0,Jawa,2007.0,2007.0,18.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0
13.122363,1.0,1.0,0.0,Minang,2007.0,1994.0,,1.0,1.0,0.0,20.0,,1.0,0.0
15.907374,1.0,1.0,1.0,Batak,2007.0,2004.0,24.0,1.0,1.0,0.0,27.0,5000000.0,0.0,0.0
14.518608,1.0,1.0,0.0,Minang,2007.0,2005.0,19.0,1.0,1.0,0.0,25.0,600000.0,1.0,0.0
,1.0,1.0,0.0,Minang,2000.0,1997.0,28.0,1.0,1.0,0.0,29.0,,1.0,0.0
10.308952,,,,Minang,2007.0,2000.0,25.0,1.0,1.0,0.0,29.0,800000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Batak,2007.0,,22.0,,,,,50000.0,1.0,
,0.0,0.0,0.0,Batak,2007.0,1959.0,17.0,1.0,1.0,0.0,,,0.0,
12.611538,1.0,1.0,1.0,Jawa,2007.0,,25.0,1.0,1.0,1.0,,0.0,1.0,
12.765689,,,,Batak,2000.0,2000.0,25.0,1.0,1.0,0.0,29.0,,1.0,0.0
