year,municode,sv_beneficiaries,sv_amount,population_2020,forest_total_2010,forest_loss
2013,12059.0,0.0,0.0,30806.0,20466.0,12.0
2014,12059.0,0.0,0.0,30806.0,20466.0,0.0
2015,12059.0,0.0,0.0,30806.0,20466.0,0.0
2016,12059.0,0.0,0.0,30806.0,20466.0,2.0
2017,12059.0,0.0,0.0,30806.0,20466.0,0.0
2018,12059.0,0.0,0.0,30806.0,20466.0,1.0
2019,12059.0,0.0,0.0,30806.0,20466.0,0.0
2020,12059.0,0.0,0.0,30806.0,20466.0,0.0
2021,12059.0,0.0,0.0,30806.0,20466.0,0.0
2022,12059.0,116.0,580000.0,30806.0,20466.0,0.0
2023,12059.0,99.0,609000.0,30806.0,20466.0,3.0
2010,12060.0,0.0,0.0,13552.0,10012.0,2.0
2011,12060.0,0.0,0.0,13552.0,10012.0,2.0
2012,12060.0,0.0,0.0,13552.0,10012.0,5.0
2013,12060.0,0.0,0.0,13552.0,10012.0,19.0
2014,12060.0,0.0,0.0,13552.0,10012.0,3.0
2015,12060.0,0.0,0.0,13552.0,10012.0,1.0
2016,12060.0,0.0,0.0,13552.0,10012.0,3.0
2017,12060.0,0.0,0.0,13552.0,10012.0,5.0
2018,12060.0,0.0,0.0,13552.0,10012.0,11.0
2019,12060.0,0.0,0.0,13552.0,10012.0,9.0
2020,12060.0,0.0,0.0,13552.0,10012.0,2.0
2021,12060.0,0.0,0.0,13552.0,10012.0,3.0
2022,12060.0,0.0,0.0,13552.0,10012.0,2.0
2023,12060.0,0.0,0.0,13552.0,10012.0,1.0
2010,12061.0,0.0,0.0,43171.0,19050.0,3.0
2011,12061.0,0.0,0.0,43171.0,19050.0,8.0
2012,12061.0,0.0,0.0,43171.0,19050.0,4.0
2013,12061.0,0.0,0.0,43171.0,19050.0,5.0
2014,12061.0,0.0,0.0,43171.0,19050.0,2.0
2015,12061.0,0.0,0.0,43171.0,19050.0,0.0
2016,12061.0,0.0,0.0,43171.0,19050.0,0.0
2017,12061.0,0.0,0.0,43171.0,19050.0,0.0
2018,12061.0,0.0,0.0,43171.0,19050.0,0.0
2019,12061.0,0.0,0.0,43171.0,19050.0,1.0
2020,12061.0,227.75,1169375.0,43171.0,19050.0,0.0
2021,12061.0,243.1,1337500.0,43171.0,19050.0,0.0
2022,12061.0,277.1666666666667,1385833.3333333333,43171.0,19050.0,0.0
2023,12061.0,305.25,1849000.0,43171.0,19050.0,0.0
2010,12062.0,0.0,0.0,22781.0,32767.0,39.0
2011,12062.0,0.0,0.0,22781.0,32767.0,19.0
2012,12062.0,0.0,0.0,22781.0,32767.0,44.0
2013,12062.0,0.0,0.0,22781.0,32767.0,83.0
2014,12062.0,0.0,0.0,22781.0,32767.0,82.0
2015,12062.0,0.0,0.0,22781.0,32767.0,78.0
2016,12062.0,0.0,0.0,22781.0,32767.0,178.0
2017,12062.0,0.0,0.0,22781.0,32767.0,206.0
2018,12062.0,0.0,0.0,22781.0,32767.0,340.0
2019,12062.0,0.0,0.0,22781.0,32767.0,188.0
2020,12062.0,423.375,2473750.0,22781.0,32767.0,204.0
2021,12062.0,488.7,2775000.0,22781.0,32767.0,176.0
2022,12062.0,511.1666666666667,2555833.3333333335,22781.0,32767.0,235.0
